typeID,prefabName,displayNameKey,category,nameEN,nameZH,descEN,descZH,maxStackCount,stackable,value,quality,displayQuality,weight,order,soundKey,iconGUID,tags,tagKeys,tagsEN,tagsZH,variablesCount,constantsCount,agentsCount,effectsCount,inventory,usageUtilities,slots,itemGraphic,prefab
57,GolfClub,Item_GolfClub,GolfClub,Golf Club,高尔夫球棒,Hurts when struck.,打人疼。,1,False,2270,4,0,1.42,4,,f93755322028201448e520ec24fb83fe,['8fc6e1852ff836d43a293cf60f077571'; 'f6017bb1526524f419dac91362406baa'; '3eda4209113db454fa6569a24e4c2e91'],['Tag_Daily'; 'Tag_MeleeWeapon'; 'Tag_DontDropOnDeadInSlot'],['Daily Supplies'; 'Melee Weapon'; 'Bound Equipment'],['日常用品'; '近战武器'; '绑定装备'],0,0,1,0,True,True,True,True,Assets/GameObject/GolfClub.prefab
58,Ink,Item_Ink,Ink,Ink,墨水,Fountain pen ink.,钢笔墨水。,1,False,269,2,0,0.28,2,,6b797e213e82f734794cf026caaed0c4,['8fc6e1852ff836d43a293cf60f077571'],['Tag_Daily'],['Daily Supplies'],['日常用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Ink.prefab
59,Pot,Item_Pot,Pot,Pan,锅,Can be used to cook food.,可以用来煮食物。,1,False,465,2,0,1.12,2,,2aeae3c9350b6eb489882e1aa6288d73,['8fc6e1852ff836d43a293cf60f077571'],['Tag_Daily'],['Daily Supplies'],['日常用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Pot.prefab
60,Tissue,Item_Tissue,Tissue,Paper Roll,卷纸,A roll of toilet paper.,一卷卫生纸。,1,False,55,1,0,0.07,1,,8852d876bf7082d4c9a14264f70e46f2,['8fc6e1852ff836d43a293cf60f077571'],['Tag_Daily'],['Daily Supplies'],['日常用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Tissue.prefab
61,Zippo,Item_Zippo,Zippo,Cippo,Cippo,Cippo lighter.,Cippo打火机。,1,False,242,1,0,0.21,1,,bff91e702d7d34b45ab31fa6b0d51387,['8fc6e1852ff836d43a293cf60f077571'; '8c5ea27b01d5f7647948fe4eb8358ca8'],['Tag_Daily'; 'Tag_Bait'],['Daily Supplies'; 'Bait'],['日常用品'; '鱼饵'],0,0,0,0,True,True,True,True,Assets/GameObject/Zippo.prefab
62,PressionSencer,Item_PressionSencer,PressionSencer,Pressure Sensor,压力传感器,Detects when stepped on.,踩上去就能感应到。,1,False,541,4,0,0.72,4,,080fdc971f8cc844f82e8c1b774d0b64,['be00b67f42cd0e24093950d7e92a4932'],['Tag_Electric'],['Electronics'],['电子产品'],0,0,0,0,True,True,True,True,Assets/GameObject/PressionSencer.prefab
63,uPhone,Item_uPhone,uPhone,uPhone,uPhone手机,It's broken; and you can't tell which generation it is from its appearance.,已经坏掉了，从外观上看不出是第几代产品。,1,False,1867,4,0,0.25,4,,1e694540631e7df4f85f4601ad15dd23,['be00b67f42cd0e24093950d7e92a4932'],['Tag_Electric'],['Electronics'],['电子产品'],0,0,0,0,True,True,True,True,Assets/GameObject/uPhone.prefab
64,Walkie_Talkie,Item_Walkie_Talkie,Walkie,Walkie-Talkie,对讲机,A regular walkie-talkie.,普通的对讲机。,1,False,377,3,0,0.47,3,,979df9b1727d13e4e9658e2771a7c730,['be00b67f42cd0e24093950d7e92a4932'],['Tag_Electric'],['Electronics'],['电子产品'],0,0,0,0,True,True,True,True,Assets/GameObject/Walkie_Talkie.prefab
65,Walkie_Talkie02,Item_Walkie_Talkie02,Walkie,Military Handheld Radio,军用对讲机,An encrypted military handheld radio.,经过加密的军用对讲机。,1,False,2312,4,0,0.68,4,,bb579469afa2f294bb01d50e5ea05d2f,['be00b67f42cd0e24093950d7e92a4932'],['Tag_Electric'],['Electronics'],['电子产品'],0,0,0,0,True,True,True,True,Assets/GameObject/Walkie_Talkie02.prefab
66,FlashGrenade,Item_FlashGrenade,FlashGrenade,Stun Grenade,闪光手雷,Stuns enemies.,眩晕敌人。,1,False,205,2,0,0.51,2,,9e4e94e4f8b68f54ba6a45a9a02bacb4,['1ca1930ea86ae5e44971494553d19b37'],['Tag_Explosive'],['Explosives'],['爆炸物'],0,0,0,0,True,True,True,True,Assets/GameObject/FlashGrenade.prefab
67,Grenade,Item_Grenade,Grenade,Grenade,手雷,Grenade,手雷。,1,False,300,2,0,0.44,2,,5a6c4e4c695ecd14f8853d6275c1aebf,['1ca1930ea86ae5e44971494553d19b37'],['Tag_Explosive'],['Explosives'],['爆炸物'],0,0,0,0,True,True,True,True,Assets/GameObject/Grenade.prefab
68,Chocalate,Item_Chocalate,Chocalate,Chocolate,巧克力,Some say it helps with weight loss.,有人说它能减肥。,3,True,433,3,0,0.1,3,,4cc95e77885a3954fae784c66bbf7e36,['75d52ea080644714ab5c4f48a6ea57c8'],['Tag_Food'],['Food'],['食物'],0,0,0,0,True,True,True,True,Assets/GameObject/Chocalate.prefab
69,EnergyStick,Item_EnergyStick,EnergyStick,Energy Bar,能量棒,Fills you up but leaves you thirsty.,吃了就不饿了，但是会渴。,3,True,371,3,0,0.1,3,,942bb48e7f69ca04aba4e447ea9141e4,['75d52ea080644714ab5c4f48a6ea57c8'],['Tag_Food'],['Food'],['食物'],0,0,0,0,True,True,True,True,Assets/GameObject/EnergyStick.prefab
70,Honey,Item_Honey,Honey,Honey,蜂蜜,Very sweet and sugary.,很甜很甜。,3,True,320,3,0,0.68,3,,8f883991582840e45bedf7e23d3c52c6,['75d52ea080644714ab5c4f48a6ea57c8'],['Tag_Food'],['Food'],['食物'],0,0,0,0,True,True,True,True,Assets/GameObject/Honey.prefab
71,Ketchup,Item_Ketchup,Ketchup,Ketchup,番茄酱,Sweet and sour ketchup. Not tasty.,酸酸甜甜的番茄酱。不好吃。,3,True,127,2,0,0.51,2,,9dca05cfc85431340a556921084efaae,['75d52ea080644714ab5c4f48a6ea57c8'],['Tag_Food'],['Food'],['食物'],0,0,0,0,True,True,True,True,Assets/GameObject/Ketchup.prefab
72,Book,Item_Book,Book,Book,书,A\ book\ of\ nonsense\.,胡扯的书。,1,False,449,1,0,0.49,1,,75b6f16cefc1bcd4fa08a11a87f99f09,['24e0415cfeb7c53458bce3869eca9db7'],['Tag_Information'],['Intel Items'],['情报物品'],0,0,0,0,True,True,True,True,Assets/GameObject/Book.prefab
73,Letter,Item_Letter,Letter,Letter,信件,A letter.,一封信件。,1,False,242,1,0,0.07,1,,e2a19f6d0c5eb0c43b9d3a5cf96395fb,['24e0415cfeb7c53458bce3869eca9db7'],['Tag_Information'],['Intel Items'],['情报物品'],0,0,0,0,True,True,True,True,Assets/GameObject/Letter.prefab
74,Key_BlueHouse,Item_Key_BlueHouse,Key,Safe House Compartment Key,安全屋隔间钥匙,A key that opens the safe house compartment in the Warehouse Area.,能够打开仓库区中安全屋隔间的钥匙。,1,False,101,3,0,0.2,3,,a90bc71746758e141ac06484f6e9b9a3,['e9e8235839290ab47b534abeb4532f66'],['Tag_Key'],['Key'],['钥匙'],0,0,0,0,True,True,True,True,Assets/GameObject/Key_BlueHouse.prefab
75,AirplaneToy,Item_AirplaneToy,AirplaneToy,Airplane Model,飞机模型,A shoddy airplane model sold by airlines.,航空公司售卖的飞机模型，做工劣质。,1,False,998,1,0,0.88,1,,225e154e7f2cd294caec81a871b72f53,['981a91f4f2c983a4a9879327b5524a98'],['Tag_Luxury'],['Luxury Items'],['奢侈品'],0,0,0,0,True,True,True,True,Assets/GameObject/AirplaneToy.prefab
76,Ball,Item_Ball,Ball,Football,足球,A slightly deflated football.,气不太够的足球。,1,False,845,1,0,0.51,1,,af88868ebecadd240a9b9156ad73c105,['981a91f4f2c983a4a9879327b5524a98'],['Tag_Luxury'],['Luxury Items'],['奢侈品'],0,0,0,0,True,True,True,True,Assets/GameObject/Ball.prefab
77,BicyleToy,Item_BicyleToy,BicyleToy,Bike Model,自行车模型,A delicate bike model.,精致的自行车模型。,1,False,1432,2,0,0.9,2,,4886df9eba7e0914d9eca9614b15e45a,['981a91f4f2c983a4a9879327b5524a98'],['Tag_Luxury'],['Luxury Items'],['奢侈品'],0,0,0,0,True,True,True,True,Assets/GameObject/BicyleToy.prefab
78,Cannon,Item_Cannon,Cannon,Cannon,大炮,A toy cannon.,玩具大炮。,1,False,1045,1,0,0.77,1,,a74c84cf9d8d4b941bb03a0d442bb6f2,['981a91f4f2c983a4a9879327b5524a98'],['Tag_Luxury'],['Luxury Items'],['奢侈品'],0,0,0,0,True,True,True,True,Assets/GameObject/Cannon.prefab
79,Compass,Item_Compass,Compass,Compass,指南针,A delicate compass.,精致的指南针。,1,False,3070,3,0,0.21,3,,1dcadb24a9a6f904eaae48d8a0af526a,['981a91f4f2c983a4a9879327b5524a98'],['Tag_Luxury'],['Luxury Items'],['奢侈品'],0,0,0,0,True,True,True,True,Assets/GameObject/Compass.prefab
80,Dice 2,Item_Dice_2,Dice,Die,骰子,A normal-looking die; but it feels slightly weighted.,一个外表十分正常的骰子，但是感觉有点偏坠。,1,False,1570,2,0,0.4,2,,4509cc75c9798b348a77176ad971965e,['981a91f4f2c983a4a9879327b5524a98'],['Tag_Luxury'],['Luxury Items'],['奢侈品'],0,0,0,0,True,True,True,True,Assets/GameObject/Dice 2.prefab
81,Dice,Item_Dice,Dice,Die,骰子,A normal die.,一个正常的骰子。,1,False,1195,2,0,0.05,2,,4509cc75c9798b348a77176ad971965e,['981a91f4f2c983a4a9879327b5524a98'],['Tag_Luxury'],['Luxury Items'],['奢侈品'],0,0,0,0,True,True,True,True,Assets/GameObject/Dice.prefab
82,Fish,Item_Fish,Fish,Toy Fish,玩具鱼,It has a strong plastic smell.,浓浓的塑料味。,1,False,895,1,0,0.2,1,,2e9f0db23bfee7c428f4278c38713f08,['981a91f4f2c983a4a9879327b5524a98'],['Tag_Luxury'],['Luxury Items'],['奢侈品'],0,0,0,0,True,True,True,True,Assets/GameObject/Fish.prefab
83,Watch,Item_Watch,Watch,Pocket Watch,怀表,A silver pocket watch.,银色的怀表。,1,False,4718,4,0,0.4,4,,20948b2303c9bed4488b1666c1c59fbe,['981a91f4f2c983a4a9879327b5524a98'],['Tag_Luxury'],['Luxury Items'],['奢侈品'],0,0,0,0,True,True,True,True,Assets/GameObject/Watch.prefab
84,Egg,Item_Egg,Egg,Duck Egg,鸭蛋,An unwanted egg.,没人要的蛋。,4,True,87,1,0,0.1,1,,d1eb1523d3dd7864ca3d0e28cd515833,['75d52ea080644714ab5c4f48a6ea57c8'],['Tag_Food'],['Food'],['食物'],0,0,0,0,True,True,True,True,Assets/GameObject/Egg.prefab
85,Heat,Item_Heat,Heat,Thermite,铝热剂,Extremely difficult to ignite.,非常不易燃。,1,False,559,3,0,0.25,3,,662332fb62bec2f4daf5e74516725df5,['d0e0879b966f49c41892d16d441a06a1'],['Tag_Tool'],['Tool'],['工具'],0,0,0,0,True,True,True,True,Assets/GameObject/Heat.prefab
86,Propane,Item_Propane,Propane,Propane,丙烷,A tank filled with propane.,装满丙烷的罐子。,1,False,1006,3,0,2.93,3,,a165051bfd1a6004e96183f6f892746a,['d0e0879b966f49c41892d16d441a06a1'],['Tag_Tool'],['Tool'],['工具'],0,0,0,0,True,True,True,True,Assets/GameObject/Propane.prefab
87,Rope,Item_Rope,Rope,Rope,绳子,A rope for climbing.,攀登用的绳子。,1,False,200,2,0,1.03,2,,c8ddfd8842a48234793bb99f77ae1eda,['d0e0879b966f49c41892d16d441a06a1'],['Tag_Tool'],['Tool'],['工具'],0,0,0,0,True,True,True,True,Assets/GameObject/Rope.prefab
88,Drugs,Item_Drugs,Drugs,Pile of Medicine,一堆药,Not\ for\ consumption\.\ Contains\ various\ substances\.,不能吃，里面什么都有。,5,True,127,1,0,0.21,11,,f184c145b4d2b214ba312637de12fc87,['180b6bde56f739545a8bd22200861535'],['Tag_Medic'],['Medical Supply'],['医疗用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Drugs.prefab
89,Lv,Item_Lv,Lv,IV Medicine,输液药品,Some medicine for intravenous injection.,一些静脉注射用的药品。,1,False,192,2,0,0.48,12,,87fa1bee83be5a142a93a867a0b5e0a7,['180b6bde56f739545a8bd22200861535'],['Tag_Medic'],['Medical Supply'],['医疗用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Lv.prefab
90,Broom,Item_Broom,Broom,Broom,扫帚,An ordinary broom.,普通的扫帚。,1,False,258,99,0,1.0,0,,fd82c195c72a6404193c78391f809e6c,['d0e0879b966f49c41892d16d441a06a1'],['Tag_Tool'],['Tool'],['工具'],0,0,0,0,True,True,True,True,Assets/GameObject/Broom.prefab
91,Driver,Item_Driver,Driver,Flathead Screwdriver,平头螺丝刀,A flathead screwdriver.,平头螺丝刀。,1,False,237,2,0,0.4,2,,e7de6cbcc7d0ee94f8f31175e8fa2561,['d0e0879b966f49c41892d16d441a06a1'],['Tag_Tool'],['Tool'],['工具'],0,0,0,0,True,True,True,True,Assets/GameObject/Driver.prefab
92,ElectricSaw,Item_ElectricSaw,ElectricSaw,Chainsaw,电锯,A compact chainsaw.,小巧的电锯。,1,False,375,9,0,3.0,0,,ac192f3d91948c443b0adf921fafa6c3,['d0e0879b966f49c41892d16d441a06a1'],['Tag_Tool'],['Tool'],['工具'],0,0,0,0,True,True,True,True,Assets/GameObject/ElectricSaw.prefab
93,GasCanL,Item_GasCanL,GasCanL,Metal Barrel,金属桶,A metal barrel filled with gasoline.,盛装汽油的金属桶。,1,False,3060,5,0,5.95,5,,7c2a5bc2799ef29428ac2da00805b3d0,['d0e0879b966f49c41892d16d441a06a1'],['Tag_Tool'],['Tool'],['工具'],0,0,0,0,True,True,True,True,Assets/GameObject/GasCanL.prefab
94,GasCanS,Item_GasCanS,GasCanS,Plastic Barrel,塑料桶,A plastic barrel filled with gasoline.,盛装汽油的塑料桶。,1,False,1799,4,0,3.0,4,,366b6d7c6b11c3b4488a8a920197783c,['d0e0879b966f49c41892d16d441a06a1'],['Tag_Tool'],['Tool'],['工具'],0,0,0,0,True,True,True,True,Assets/GameObject/GasCanS.prefab
95,HammerL,Item_HammerL,HammerL,Large Hammer,大锤子,A must-have tool for renovations.,装修利器。,1,False,2313,4,0,6.67,4,,2962413b25e487147b5b86fdb78824eb,['d0e0879b966f49c41892d16d441a06a1'; 'f6017bb1526524f419dac91362406baa'; '3eda4209113db454fa6569a24e4c2e91'],['Tag_Tool'; 'Tag_MeleeWeapon'; 'Tag_DontDropOnDeadInSlot'],['Tool'; 'Melee Weapon'; 'Bound Equipment'],['工具'; '近战武器'; '绑定装备'],0,0,1,0,True,True,True,True,Assets/GameObject/HammerL.prefab
96,HammerS,Item_HammerS,HammerS,Hammer,锤子,Perfect for hammering nails.,砸钉子好用。,1,False,459,2,0,1.07,2,,07178ca7eb4166a4392f11bffcf6f756,['d0e0879b966f49c41892d16d441a06a1'; 'f6017bb1526524f419dac91362406baa'; '3eda4209113db454fa6569a24e4c2e91'],['Tag_Tool'; 'Tag_MeleeWeapon'; 'Tag_DontDropOnDeadInSlot'],['Tool'; 'Melee Weapon'; 'Bound Equipment'],['工具'; '近战武器'; '绑定装备'],0,0,1,0,True,True,True,True,Assets/GameObject/HammerS.prefab
97,Lantern,Item_Lantern,Lantern,Kerosene Lamp,煤油灯,Out of oil.,没油了。,1,False,566,4,0,1.02,4,,47fa9173813bc4041afc4ba5268e0b44,['d0e0879b966f49c41892d16d441a06a1'],['Tag_Tool'],['Tool'],['工具'],0,0,0,0,True,True,True,True,Assets/GameObject/Lantern.prefab
98,Shovel,Item_Shovel,Shovel,Shovel,铲子,Once used by a knight to defeat all; but not really a great weapon.,曾经有一位骑士用它打遍天下无敌手。但不算是一个好的武器。,1,False,459,3,0,1.53,3,,fbc955add68f7a64580964fb4e3fa5cc,['d0e0879b966f49c41892d16d441a06a1'; 'f6017bb1526524f419dac91362406baa'; '3eda4209113db454fa6569a24e4c2e91'],['Tag_Tool'; 'Tag_MeleeWeapon'; 'Tag_DontDropOnDeadInSlot'],['Tool'; 'Melee Weapon'; 'Bound Equipment'],['工具'; '近战武器'; '绑定装备'],0,0,1,0,True,True,True,True,Assets/GameObject/Shovel.prefab
99,Telescope,Item_Telescope,Telescope,Telescope,望远镜,A broken telescope; but the lens is still intact.,坏掉的望远镜，但镜片还是好的。,1,False,689,4,0,0.52,4,,bfc0a6f87c00090439a5c492eff192ec,['d0e0879b966f49c41892d16d441a06a1'],['Tag_Tool'],['Tool'],['工具'],0,0,0,0,True,True,True,True,Assets/GameObject/Telescope.prefab
100,Trap,Item_Trap,Trap,Animal Trap,捕兽陷阱,At least it's good scrap metal.,算是一块好废铁。,1,False,205,3,0,0.8,3,,e94c24929afd7c14aac446155ced70a6,['1ca1930ea86ae5e44971494553d19b37'; 'd0e0879b966f49c41892d16d441a06a1'],['Tag_Explosive'; 'Tag_Tool'],['Explosives'; 'Tool'],['爆炸物'; '工具'],0,0,0,0,True,True,True,True,Assets/GameObject/Trap.prefab
101,Wrench03,Item_Wrench03,Wrench03,Crowbar,撬棍,When swung; it can pierce through almost any armor. Makes perfect sense in physics.,挥舞起来可以穿透几乎所有的护甲，在物理学上非常合理。,1,False,282,3,0,1.48,3,,20c2d997de6dc8547bc3d2a32f865069,['d0e0879b966f49c41892d16d441a06a1'; 'f6017bb1526524f419dac91362406baa'; '3eda4209113db454fa6569a24e4c2e91'],['Tag_Tool'; 'Tag_MeleeWeapon'; 'Tag_DontDropOnDeadInSlot'],['Tool'; 'Melee Weapon'; 'Bound Equipment'],['工具'; '近战武器'; '绑定装备'],0,0,1,0,True,True,True,True,Assets/GameObject/Wrench03.prefab
102,1_AccessoryTemplate,Item_1_AccessoryTemplate,1,Attachment Template,配件模板,Increases accuracy.,可增加精确度。,1,False,17000,9,0,1.0,0,,a0c52c72fb942294daa03467fdbc5a5d,['9aee705d1522bdb4193eeed913cf6af3'],['Tag_Accessory'],['Attachment'],['配件'],0,0,0,0,True,True,True,True,Assets/GameObject/1_AccessoryTemplate.prefab
103,CowMask,Item_CowMask,CowMask,Cow Mask,奶牛面具,A fierce-looking cow head mask.,外表十分凶狠的奶牛头面具。,1,False,327,2,0,0.38,121,,83cb023ebc7cdae4bbb356c84ce6906b,['4a71e978c50c39b4c88512fce8d91926'; 'df4582ee1d2966f4e9231575c408b410'; 'b3277cd12663d534b8398c9db60edc10'; 'a5d0669b3d2405f4ea731ef3ce15b8fa'],['Tag_Helmat'; 'Tag_Equipment'; 'Tag_DecorateEquipment'; 'Tag_Repairable'],['Head'; 'Equipment'; 'Decorative Gear'; 'Repairable'],['头部'; '装备'; '装饰性装备'; '可维修'],0,0,1,0,True,True,True,True,Assets/GameObject/CowMask.prefab
104,Hat,Item_Hat,Hat,Cowboy Hat,牛仔帽,Cowboy Hat,牛仔帽。,1,False,167,2,0,0.12,122,,59a33bb762d4c7d4d8e7a618871352c2,['4a71e978c50c39b4c88512fce8d91926'; 'df4582ee1d2966f4e9231575c408b410'; 'b3277cd12663d534b8398c9db60edc10'; 'a5d0669b3d2405f4ea731ef3ce15b8fa'],['Tag_Helmat'; 'Tag_Equipment'; 'Tag_DecorateEquipment'; 'Tag_Repairable'],['Head'; 'Equipment'; 'Decorative Gear'; 'Repairable'],['头部'; '装备'; '装饰性装备'; '可维修'],0,0,1,0,True,True,True,True,Assets/GameObject/Hat.prefab
105,CocoMilk,Item_CocoMilk,CocoMilk,Cocoa Milk,可可奶,Chocolate-flavored milk.,带有巧克力味道的牛奶。,1,False,124,1,0,0.19,11,,a35fef2abc2e5bb4d9f574ee31f97f4c,['75d52ea080644714ab5c4f48a6ea57c8'; '97d71745ea550894cae5325fdb096171'],['Tag_Food'; 'Tag_Drink'],['Food'; 'Beverages'],['食物'; '饮品'],0,0,0,0,True,True,True,True,Assets/GameObject/CocoMilk.prefab
106,Soda,Item_Soda,Soda,Soda,苏打水,A refreshing soda.,清爽的苏打水。,1,False,102,1,0,0.37,11,,80afd33c3e124da46999f4249eef845a,['75d52ea080644714ab5c4f48a6ea57c8'; '97d71745ea550894cae5325fdb096171'],['Tag_Food'; 'Tag_Drink'],['Food'; 'Beverages'],['食物'; '饮品'],0,0,0,0,True,True,True,True,Assets/GameObject/Soda.prefab
107,Waterbottle,Item_Waterbottle,Waterbottle,Water Bottle,水壶,A military water bottle.,行军水壶，吨吨吨。,1,False,869,4,0,0.99,41,,ebbdde754d5b90342badb12b26dcd7a1,['75d52ea080644714ab5c4f48a6ea57c8'; '97d71745ea550894cae5325fdb096171'],['Tag_Food'; 'Tag_Drink'],['Food'; 'Beverages'],['食物'; '饮品'],0,0,0,0,True,True,True,True,Assets/GameObject/Waterbottle.prefab
108,Whisky,Item_Whisky,Whisky,Whiskey,威士忌,High class; but dehydrating.,上流，但是脱水。,1,False,3431,5,0,0.71,51,,26086994a6cdfda4d851170ac3cbd2b7,['75d52ea080644714ab5c4f48a6ea57c8'; '97d71745ea550894cae5325fdb096171'],['Tag_Food'; 'Tag_Drink'],['Food'; 'Beverages'],['食物'; '饮品'],0,0,0,0,True,True,True,True,Assets/GameObject/Whisky.prefab
109,Pen,Item_Pen,Pen,Pen,钢笔,A pen without ink.,没有墨水的钢笔。,1,False,1368,3,0,0.1,3,,6ff6d042bc597104f92bd084da4abefa,['8fc6e1852ff836d43a293cf60f077571'],['Tag_Daily'],['Daily Supplies'],['日常用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Pen.prefab
110,Scissors,Item_Scissors,Scissors,Scissors,剪刀,Handcrafted scissors.,手工剪刀。,1,False,128,1,0,0.11,1,,75712070cc4c89942ad0d8f3d78614bb,['8fc6e1852ff836d43a293cf60f077571'],['Tag_Daily'],['Daily Supplies'],['日常用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Scissors.prefab
111,Trophy,Item_Trophy,Trophy,Trophy,奖杯,A golden trophy with peeling paint.,金色的奖杯，有点掉漆。,1,False,2837,4,0,2.03,4,,ca95760554ee5b448a4e6ea8d1a68129,['981a91f4f2c983a4a9879327b5524a98'; '8fc6e1852ff836d43a293cf60f077571'],['Tag_Luxury'; 'Tag_Daily'],['Luxury Items'; 'Daily Supplies'],['奢侈品'; '日常用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Trophy.prefab
112,Mike,Item_Mike,Mike,Mic,麦克风,A karaoke mic. Singing makes people happy.,卡拉OK麦克风，唱歌让人快乐。,1,False,355,2,0,0.41,2,,8754bd9b34acdca448a4c3e530572099,['be00b67f42cd0e24093950d7e92a4932'],['Tag_Electric'],['Electronics'],['电子产品'],0,0,0,0,True,True,True,True,Assets/GameObject/Mike.prefab
113,Radio,Item_Radio,Radio,Radio,收音机,Looks like a toy; but it's actually a radio.,看起来像玩具，但确实也是个收音机。,1,False,482,2,0,1.04,2,,7186d7e3c482c3843a92f1864213b350,['be00b67f42cd0e24093950d7e92a4932'],['Tag_Electric'],['Electronics'],['电子产品'],0,0,0,0,True,True,True,True,Assets/GameObject/Radio.prefab
114,TOMSUNGPhone,Item_TOMSUNGPhone,TOMSUNGPhone,TOMSUNG Phone,TOMSUNG手机,A TOMSUNG phone; looks quite old.,TOMSUNG手机，看起来很久了。,1,False,1063,3,0,0.31,3,,e9d05b38a281d5147a0ca9c6deff36c8,['be00b67f42cd0e24093950d7e92a4932'],['Tag_Electric'],['Electronics'],['电子产品'],0,0,0,0,True,True,True,True,Assets/GameObject/TOMSUNGPhone.prefab
115,Yogurt,Item_Yogurt,Yogurt,Yogurt,酸奶,Crazy flavored yogurt.,疯味酸奶。,3,True,324,3,0,0.25,3,,c0f2d8ba47997c948801d800f5077b9a,['75d52ea080644714ab5c4f48a6ea57c8'],['Tag_Food'],['Food'],['食物'],0,0,0,0,True,True,True,True,Assets/GameObject/Yogurt.prefab
116,Newspaper,Item_Newspaper,Newspaper,Newspaper,报纸,An old newspaper.,一份报纸，有年头了。,1,False,347,2,0,0.25,2,,a3e805f5448fdab48865df309ce712a3,['24e0415cfeb7c53458bce3869eca9db7'],['Tag_Information'],['Intel Items'],['情报物品'],0,0,0,0,True,True,True,True,Assets/GameObject/Newspaper.prefab
117,Note,Item_Note,Note,Notebook,笔记,Filled with incomprehensible formulas.,上面记着各种让人看不懂的公式。,1,False,761,2,0,0.16,2,,1cd468fc955a59345a73e2120eb38993,['24e0415cfeb7c53458bce3869eca9db7'],['Tag_Information'],['Intel Items'],['情报物品'],0,0,0,0,True,True,True,True,Assets/GameObject/Note.prefab
118,Lipstick,Item_Lipstick,Lipstick,Lipstick,口红,An expensive-looking lipstick; shade unknown.,看起来很贵的口红，不知道是什么色号。,1,False,6587,5,0,0.1,5,,674f54584c1011448a4ce2ebb3c9abc6,['981a91f4f2c983a4a9879327b5524a98'],['Tag_Luxury'],['Luxury Items'],['奢侈品'],0,0,0,0,True,True,True,True,Assets/GameObject/Lipstick.prefab
119,Ring,Item_Ring,Ring,Golden Ring,金戒指,Set with a yellow gemstone. It's a bit old but seems valuable.,上面镶嵌着黄色的宝石。有点旧，但感觉价值不菲。,1,False,3760,4,0,0.3,4,,8451c76ec7e732a489c9020786bfe468,['981a91f4f2c983a4a9879327b5524a98'],['Tag_Luxury'],['Luxury Items'],['奢侈品'],0,0,0,0,True,True,True,True,Assets/GameObject/Ring.prefab
120,RingToy,Item_RingToy,RingToy,Flower Ring,花花戒指,Looks like a toy; but feels surprisingly heavy.,看起来像玩具，但是沉甸甸的。,1,False,1678,1,0,0.14,1,,a337871b32850f44c89bedeaf22e6880,['981a91f4f2c983a4a9879327b5524a98'],['Tag_Luxury'],['Luxury Items'],['奢侈品'],0,0,0,0,True,True,True,True,Assets/GameObject/RingToy.prefab
